pubmed_id,title,journal,year,authors,affiliations,has_pharma_author
40693728,Pneumonitis induced by immune checkpoint inhibitors: a systematic review.,Expert review of respiratory medicine,2025,Ana Casal; Virginia Leiro; Laura Villar; Manuel Casal-Guisande; Cristina Pou; Mar Mosteiro; Maribel Botana; Tamara Lourido; María Castro; María Torres-Durán; Alberto Fernández-Villar,"Pulmonary Department, Hospital Universitario Álvaro Cunqueiro, Vigo, Spain.; NeumoVigo I+i Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), SERGAS-UVIGO, Vigo, Spain.; Pulmonary Department, Hospital Universitario Álvaro Cunqueiro, Vigo, Spain.; NeumoVigo I+i Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), SERGAS-UVIGO, Vigo, Spain.; Centro de Investigación Biomédica en Red, CIBERES ISCIII, Madrid, Spain.; Pulmonary Department, Hospital Universitario Álvaro Cunqueiro, Vigo, Spain.; NeumoVigo I+i Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), SERGAS-UVIGO, Vigo, Spain.; NeumoVigo I+i Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), SERGAS-UVIGO, Vigo, Spain.; Centro de Investigación Biomédica en Red, CIBERES ISCIII, Madrid, Spain.; Fundación Pública Galega de Investigación Biomédica Galicia Sur, Hospital Álvaro Cunqueiro, Vigo, Spain.; Pulmonary Department, Hospital Universitario Álvaro Cunqueiro, Vigo, Spain.; NeumoVigo I+i Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), SERGAS-UVIGO, Vigo, Spain.; Pulmonary Department, Hospital Universitario Álvaro Cunqueiro, Vigo, Spain.; NeumoVigo I+i Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), SERGAS-UVIGO, Vigo, Spain.; Pulmonary Department, Hospital Universitario Álvaro Cunqueiro, Vigo, Spain.; NeumoVigo I+i Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), SERGAS-UVIGO, Vigo, Spain.; Centro de Investigación Biomédica en Red, CIBERES ISCIII, Madrid, Spain.; Pulmonary Department, Hospital Universitario Álvaro Cunqueiro, Vigo, Spain.; Pulmonary Department, Hospital Universitario Álvaro Cunqueiro, Vigo, Spain.; Pulmonary Department, Hospital Universitario Álvaro Cunqueiro, Vigo, Spain.; NeumoVigo I+i Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), SERGAS-UVIGO, Vigo, Spain.; Centro de Investigación Biomédica en Red, CIBERES ISCIII, Madrid, Spain.; Pulmonary Department, Hospital Universitario Álvaro Cunqueiro, Vigo, Spain.; NeumoVigo I+i Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), SERGAS-UVIGO, Vigo, Spain.; Centro de Investigación Biomédica en Red, CIBERES ISCIII, Madrid, Spain.; School of Industrial Engineering, University of Vigo, Vigo, Spain.",False
40692392,Targeted Delivery of miR-34a via Anti-CD47 Antibody Conjugates for Enhanced Cancer Immunotherapy in Triple Negative Breast Cancer.,"Small (Weinheim an der Bergstrasse, Germany)",2025,Youngri Ryu; Eun Hye Kim; Hochung Jang; Yelee Kim; Byeongmin Park; Jiwoong Choi; Yeongji Jang; Sung-Gil Chi; Man Kyu Shim; Sun Hwa Kim; Hong Yeol Yoon; Yoosoo Yang,"Department of Integrative Biotechnology, Sungkyunkwan University, Suwon, 16419, Republic of Korea.; Department of Integrative Biotechnology, Sungkyunkwan University, Suwon, 16419, Republic of Korea.; Department of Integrative Biotechnology, Sungkyunkwan University, Suwon, 16419, Republic of Korea.; Medicinal Materials Research Center, Biomedical Research Division, Korea Institute of Science and Technology (KIST), Seoul, 02792, Republic of Korea.; Medicinal Materials Research Center, Biomedical Research Division, Korea Institute of Science and Technology (KIST), Seoul, 02792, Republic of Korea.; KU-KIST Graduate School of Converging Science and Technology, Korea University, Seoul, 02841, Republic of Korea.; Medicinal Materials Research Center, Biomedical Research Division, Korea Institute of Science and Technology (KIST), Seoul, 02792, Republic of Korea.; Medicinal Materials Research Center, Biomedical Research Division, Korea Institute of Science and Technology (KIST), Seoul, 02792, Republic of Korea.; Department of Life Sciences, Korea University, Seoul, 02841, Republic of Korea.; Medicinal Materials Research Center, Biomedical Research Division, Korea Institute of Science and Technology (KIST), Seoul, 02792, Republic of Korea.; Medicinal Materials Research Center, Biomedical Research Division, Korea Institute of Science and Technology (KIST), Seoul, 02792, Republic of Korea.; KU-KIST Graduate School of Converging Science and Technology, Korea University, Seoul, 02841, Republic of Korea.; Medicinal Materials Research Center, Biomedical Research Division, Korea Institute of Science and Technology (KIST), Seoul, 02792, Republic of Korea.; Division of Bio-Medical Science and Technology, KIST School, University of Science and Technology, Seoul, 02792, Republic of Korea.; Department of Integrative Biotechnology, Sungkyunkwan University, Suwon, 16419, Republic of Korea.",False
40692275,Targeting CDK2 and other novel cell cycle targets for breast cancer therapy.,Expert opinion on therapeutic targets,2025,Mei-Kuang Chen; Linjie Luo; Nicole Massoumi; Khandan Keyomarsi,"Department of Experimental Radiation Oncology, Division of Radiation Oncology, The University of Texas MD Anderson Cancer Center, Houston, TX, USA.; Department of Experimental Radiation Oncology, Division of Radiation Oncology, The University of Texas MD Anderson Cancer Center, Houston, TX, USA.; Department of Experimental Radiation Oncology, Division of Radiation Oncology, The University of Texas MD Anderson Cancer Center, Houston, TX, USA.; Department of Bioengineering, Yale University, New Haven, CT, USA.; Department of Experimental Radiation Oncology, Division of Radiation Oncology, The University of Texas MD Anderson Cancer Center, Houston, TX, USA.",False
40691737,Intersection of ferroptosis and nanomaterials brings benefits to breast cancer.,Cell biology and toxicology,2025,Jian Gao; Ningye Ma; Sha Ni; Xue Han,"Department of Obstetrics and Gynecology, Shengjing Hospital of China Medical University, Shenyang, 110004, Liaoning, China.; Department of Obstetrics and Gynecology, Shengjing Hospital of China Medical University, Shenyang, 110004, Liaoning, China.; Department of Obstetrics and Gynecology, Shengjing Hospital of China Medical University, Shenyang, 110004, Liaoning, China. carolnisha@sina.com.; Department of Obstetrics and Gynecology, Shengjing Hospital of China Medical University, Shenyang, 110004, Liaoning, China. cindy88420@163.com.",False
40691137,Molecular features of TNBC govern heterogeneity in the response to radiation and autophagy inhibition.,Cell death & disease,2025,Patrick Fischer; Maximilian Schmid; Anna Ohradanova-Repic; Rebecca Schneeweiss; Jana Hadatsch; Odysseus Grünert; Johannes Benedum; Anna Röhrer; Felix Staudinger; Philipp Schatzlmaier; Niccolo Bragato; Sandra Barna; Magdalena Engl; Ava Kleinwächter; Dietmar Georg; Joachim Widder; Sylvia Kerschbaum-Gruber; Dea Slade,"Department of Radiation Oncology, Medical University of Vienna, Währinger Gürtel 18-20, 1090, Vienna, Austria.; Comprehensive Cancer Center, Medical University of Vienna, Spitalgasse 23, 1090, Vienna, Austria.; Max Perutz Labs, Vienna Biocenter Campus (VBC), Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Medical University of Vienna, Center for Medical Biochemistry, Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; MedAustron Ion Therapy Center, Wiener Neustadt, Austria.; Department of Radiation Oncology, Medical University of Vienna, Währinger Gürtel 18-20, 1090, Vienna, Austria.; Comprehensive Cancer Center, Medical University of Vienna, Spitalgasse 23, 1090, Vienna, Austria.; Max Perutz Labs, Vienna Biocenter Campus (VBC), Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Medical University of Vienna, Center for Medical Biochemistry, Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; MedAustron Ion Therapy Center, Wiener Neustadt, Austria.; Medical University of Vienna, Center for Pathophysiology, Infectiology and Immunology, Institute for Hygiene and Applied Immunology, Lazarettgasse 19, 1090, Vienna, Austria.; Max Perutz Labs, Vienna Biocenter Campus (VBC), Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Medical University of Vienna, Center for Medical Biochemistry, Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Max Perutz Labs, Vienna Biocenter Campus (VBC), Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Medical University of Vienna, Center for Medical Biochemistry, Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Max Perutz Labs, Vienna Biocenter Campus (VBC), Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Medical University of Vienna, Center for Medical Biochemistry, Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Max Perutz Labs, Vienna Biocenter Campus (VBC), Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Medical University of Vienna, Center for Medical Biochemistry, Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Vienna Biocenter PhD Program, a Doctoral School of the University of Vienna and the Medical University of Vienna, 1030, Vienna, Austria.; Department of Radiation Oncology, Medical University of Vienna, Währinger Gürtel 18-20, 1090, Vienna, Austria.; Comprehensive Cancer Center, Medical University of Vienna, Spitalgasse 23, 1090, Vienna, Austria.; MedAustron Ion Therapy Center, Wiener Neustadt, Austria.; Department of Radiation Oncology, Medical University of Vienna, Währinger Gürtel 18-20, 1090, Vienna, Austria.; Comprehensive Cancer Center, Medical University of Vienna, Spitalgasse 23, 1090, Vienna, Austria.; MedAustron Ion Therapy Center, Wiener Neustadt, Austria.; Medical University of Vienna, Center for Pathophysiology, Infectiology and Immunology, Institute for Hygiene and Applied Immunology, Lazarettgasse 19, 1090, Vienna, Austria.; Department of Radiation Oncology, Medical University of Vienna, Währinger Gürtel 18-20, 1090, Vienna, Austria.; Comprehensive Cancer Center, Medical University of Vienna, Spitalgasse 23, 1090, Vienna, Austria.; MedAustron Ion Therapy Center, Wiener Neustadt, Austria.; Department of Radiation Oncology, Medical University of Vienna, Währinger Gürtel 18-20, 1090, Vienna, Austria.; Max Perutz Labs, Vienna Biocenter Campus (VBC), Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Medical University of Vienna, Center for Medical Biochemistry, Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Vienna Biocenter PhD Program, a Doctoral School of the University of Vienna and the Medical University of Vienna, 1030, Vienna, Austria.; Max Perutz Labs, Vienna Biocenter Campus (VBC), Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Medical University of Vienna, Center for Medical Biochemistry, Dr.-Bohr-Gasse 9, 1030, Vienna, Austria.; Vienna Biocenter PhD Program, a Doctoral School of the University of Vienna and the Medical University of Vienna, 1030, Vienna, Austria.; Department of Radiation Oncology, Medical University of Vienna, Währinger Gürtel 18-20, 1090, Vienna, Austria.; Comprehensive Cancer Center, Medical University of Vienna, Spitalgasse 23, 1090, Vienna, Austria.; MedAustron Ion Therapy Center, Wiener Neustadt, Austria.; Department of Radiation Oncology, Medical University of Vienna, Währinger Gürtel 18-20, 1090, Vienna, Austria.; Comprehensive Cancer Center, Medical University of Vienna, Spitalgasse 23, 1090, Vienna, Austria.; Department of Radiation Oncology, Medical University of Vienna, Währinger Gürtel 18-20, 1090, Vienna, Austria.; Comprehensive Cancer Center, Medical University of Vienna, Spitalgasse 23, 1090, Vienna, Austria.; MedAustron Ion Therapy Center, Wiener Neustadt, Austria.; Department of Radiation Oncology, Medical University of Vienna, Währinger Gürtel 18-20, 1090, Vienna, Austria. dea.slade@meduniwien.ac.at.; Comprehensive Cancer Center, Medical University of Vienna, Spitalgasse 23, 1090, Vienna, Austria. dea.slade@meduniwien.ac.at.; Max Perutz Labs, Vienna Biocenter Campus (VBC), Dr.-Bohr-Gasse 9, 1030, Vienna, Austria. dea.slade@meduniwien.ac.at.; Medical University of Vienna, Center for Medical Biochemistry, Dr.-Bohr-Gasse 9, 1030, Vienna, Austria. dea.slade@meduniwien.ac.at.; MedAustron Ion Therapy Center, Wiener Neustadt, Austria. dea.slade@meduniwien.ac.at.",False
40690171,Pre-Treatment Tumor Collagen is Associated with Triple-Negative Breast Cancer Pathological Response to Chemo-Immunotherapy.,Annals of surgical oncology,2025,Mackenzie Jones; Zahraa W Alsafwani; Javier I J Orozco; Subodh M Lele; Mohd Wasim Nasser; Surinder K Batra; Juan A Santamaria-Barria,"Department of Surgery, University of Nebraska Medical Center, Omaha, NE, USA. mackjones14@gmail.com.; Department of Biochemistry and Molecular Biology, University of Nebraska Medical Center, Omaha, NE, USA.; Saint John's Cancer Institute at Providence Saint John's Health Center, Santa Monica, CA, USA.; Department of Pathology, Microbiology and Immunology, University of Nebraska Medical Center, Omaha, NE, USA.; Department of Biochemistry and Molecular Biology, University of Nebraska Medical Center, Omaha, NE, USA.; Department of Biochemistry and Molecular Biology, University of Nebraska Medical Center, Omaha, NE, USA.; Division of Surgical Oncology, Department of Surgery, University of Nebraska Medical Center, Omaha, NE, USA.",False
40689866,Timing of Recurrence After Neoadjuvant Chemo-Immunotherapy in Early-Stage Triple-Negative Breast Cancer.,Clinical cancer research : an official journal of the American Association for Cancer Research,2025,Luca Licata; Marco Mariani; Giulia Viale; Rebecca Dent; Sara M Tolaney; Peter Schmid; Erika Hamilton; Christos Sotiriou; Lajos Pusztai; Giampaolo Bianchini,"IRCCS Ospedale San Raffaele, Milan, Italy.; IRCCS Ospedale San Raffaele, Milan, Italy.; IRCCS Ospedale San Raffaele, Milan, Italy.; National Cancer Centre, Singapore, Singapore.; Dana-Farber Cancer Institute, Boston, Massachusetts, United States.; Barts Cancer Institute, London, United Kingdom.; Sarah Cannon Research Institute and Tennessee Oncology, Nashville, Tennessee, United States.; Institut Jules Bordet, Brussels, Belgium.; Yale University, New Haven, United States.; IRCCS Ospedale San Raffaele, Milan, Italy.",False
40688661,A MnO2-based tumor-seeking nanoplatform for enhanced chemoimmunotherapy against 4T1 breast cancer.,Materials today. Bio,2025,Tingting Gong; Xiaohuan Wang; Ziqi Liu; Pengxin Li; Yunqian Lu; Yaoyao Guo; Meihua Han; Xiangtao Wang,"Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences & Peking Union Medical College, No. 151, Malianwa North Road, Haidian District, Beijing 100193, China.; Research Center of Pharmaceutical Engineering Technology, Harbin University of Commerce, Harbin, Heilongjiang province, 150076, China.; Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences & Peking Union Medical College, No. 151, Malianwa North Road, Haidian District, Beijing 100193, China.; School of Pharmacy, Henan University of Chinese Medicine, Henan province, 450046, China.; Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences & Peking Union Medical College, No. 151, Malianwa North Road, Haidian District, Beijing 100193, China.; Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences & Peking Union Medical College, No. 151, Malianwa North Road, Haidian District, Beijing 100193, China.; Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences & Peking Union Medical College, No. 151, Malianwa North Road, Haidian District, Beijing 100193, China.; Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences & Peking Union Medical College, No. 151, Malianwa North Road, Haidian District, Beijing 100193, China.",False
40688509,The HER2 target for designing novel multi-peptide vaccine against breast cancer using immunoinformatics and molecular dynamic simulation.,Biochemistry and biophysics reports,2025,Faezeh Firuzpour; Maryam Barancheshmeh; Fariba Fallah Ziarani; Leila Karami; Cena Aram,"Student Research Committee, Babol University of Medical Sciences, Babol, Iran.; USERN Office, Babol University of Medical Sciences, Babol, Iran.; Universal Scientific Education and Research Network (USERN), Nowshahr, Iran.; Department of Computer Engineering, Raja University, Qazvin, Iran.; Department of Cell & Molecular Biology, Faculty of Biological Sciences, Kharazmi University, Tehran, Iran.; Department of Computer Engineering, Raja University, Qazvin, Iran.",False
40688079,Immunomodulatory effects of photothermal therapy in breast cancer: advances and challenges.,Frontiers in immunology,2025,Lin Chen; Hanyu Zhang; Yi Hou; Wang Yunlong; Xianhu Feng,"Nanchong Key Laboratory of Individualized Drug Therapy, Department of Pharmacy, Beijing Anzhen Nanchong Hospital Capital Medical University & Nanchong Central Hospital, The Second Clinical Medical College, North Sichuan Medical College, Nanchong, Sichuan, China.; Nanchong Key Laboratory of Individualized Drug Therapy, Department of Pharmacy, Beijing Anzhen Nanchong Hospital Capital Medical University & Nanchong Central Hospital, The Second Clinical Medical College, North Sichuan Medical College, Nanchong, Sichuan, China.; Clinical Pharmacy and Pharmacy Department of The People's Hospital of Zhongjiang, Deyang, Sichuan, China.; Nanchong Key Laboratory of Individualized Drug Therapy, Department of Pharmacy, Beijing Anzhen Nanchong Hospital Capital Medical University & Nanchong Central Hospital, The Second Clinical Medical College, North Sichuan Medical College, Nanchong, Sichuan, China.; Nanchong Key Laboratory of Individualized Drug Therapy, Department of Pharmacy, Beijing Anzhen Nanchong Hospital Capital Medical University & Nanchong Central Hospital, The Second Clinical Medical College, North Sichuan Medical College, Nanchong, Sichuan, China.",False
40687225,Construction of a novel disulfidptosis-associated lncRNAs signature for risk features and immunotherapy in breast cancer.,Translational cancer research,2025,Jun Zhou; Yongfei Li; Jiangtao Wang; Ming Feng; Chang Yao,"Department of Mastopathy, Jiangsu Province Hospital of Chinese Medicine, Affiliated Hospital of Nanjing University of Chinese Medicine, Nanjing, China.; Department of Mastopathy, Jiangsu Province Hospital of Chinese Medicine, Affiliated Hospital of Nanjing University of Chinese Medicine, Nanjing, China.; Department of Mastopathy, Jiangsu Province Hospital of Chinese Medicine, Affiliated Hospital of Nanjing University of Chinese Medicine, Nanjing, China.; Department of Mastopathy, Jiangsu Province Hospital of Chinese Medicine, Affiliated Hospital of Nanjing University of Chinese Medicine, Nanjing, China.; Department of Mastopathy, Jiangsu Province Hospital of Chinese Medicine, Affiliated Hospital of Nanjing University of Chinese Medicine, Nanjing, China.",False
40685871,Immunotherapy and combination treatments for triple-negative breast cancer: a Scopus bibliometric perspective.,"Future oncology (London, England)",2025,Ninie Nadia Zulkipli; Imilia Ismail; Wan Rohani Wan Taib; Sarina Sulong,"Human Genome Centre, School of Medical Sciences, Universiti Sains Malaysia, Kelantan, Malaysia.; School of Biomedicine, Faculty of Health Sciences, Universiti Sultan Zainal Abidin, Terengganu, Malaysia.; School of Biomedicine, Faculty of Health Sciences, Universiti Sultan Zainal Abidin, Terengganu, Malaysia.; School of Biomedicine, Faculty of Health Sciences, Universiti Sultan Zainal Abidin, Terengganu, Malaysia.; Human Genome Centre, School of Medical Sciences, Universiti Sains Malaysia, Kelantan, Malaysia.",False
40684936,Reinforced immunotherapy of M1 macrophage-derived exosomes with CEL on TNBC via regulating macrophage functions.,Journal of advanced research,2025,Liuchunyang Yu; Xinyi Luo; Zhengjia Zhang; Xiaoyu Li; Meng Tian; JinXiu Qian; Jue Yang; Rongjun Deng; Xiuyun Bai; Cheng Lu; Aiping Lu; Yuanyan Liu,"School of Chinese Materia Medica, Beijing University of Chinese Medicine, Beijin, China.; School of Chinese Materia Medica, Beijing University of Chinese Medicine, Beijin, China.; School of Chinese Materia Medica, Beijing University of Chinese Medicine, Beijin, China.; School of Chinese Materia Medica, Beijing University of Chinese Medicine, Beijin, China.; School of Chinese Materia Medica, Beijing University of Chinese Medicine, Beijin, China.; School of Chinese Materia Medica, Beijing University of Chinese Medicine, Beijin, China.; School of Chinese Materia Medica, Beijing University of Chinese Medicine, Beijin, China.; School of Chinese Materia Medica, Beijing University of Chinese Medicine, Beijin, China.; School of Chinese Materia Medica, Beijing University of Chinese Medicine, Beijin, China.; Institute of Basic Research in Clinical Medicine, China Academy of Chinese Medical Sciences, Beijing, China. Electronic address: lv_cheng0816@163.com.; School of Chinese Medicine, Hong Kong Baptist University, Kowloon, Hongkong, China. Electronic address: aipinglu@hkbu.edu.hk.; School of Chinese Materia Medica, Beijing University of Chinese Medicine, Beijin, China. Electronic address: yyliu_1980@163.com.",False
40684868,Targeting hormone-related signals to reprogram the antitumor immune response in breast cancer: Research progress and application prospects.,Biochimica et biophysica acta. Reviews on cancer,2025,Shunchao Yan; Zhijie Zhang; Jiale Ji; Murshid Imam; Simiao Wang,"Department of Oncology, Shengjing Hospital of China Medical University, Shenyang 110022, China. Electronic address: yansc@cmu.edu.cn.; Department of Oncology, Shengjing Hospital of China Medical University, Shenyang 110022, China.; Department of Oncology, Shengjing Hospital of China Medical University, Shenyang 110022, China.; Department of Oncology, Shengjing Hospital of China Medical University, Shenyang 110022, China.; Department of Oncology, Shengjing Hospital of China Medical University, Shenyang 110022, China.",False
40684017,Predictors of Nodal Pathologic Complete Response After Neoadjuvant Chemotherapy in Breast Cancer.,Annals of surgical oncology,2025,Selena J An; Christine Hong Ngoc Che Thai; Chris B Agala; Yara G Abdou; Julia M Selfridge; Philip M Spanheimer,"Department of Surgery, University of North Carolina, Chapel Hill, NC, USA.; Department of Surgery, University of North Carolina, Chapel Hill, NC, USA.; Department of Surgery, University of North Carolina, Chapel Hill, NC, USA.; Department of Epidemiology, Gillings School of Global Public Health, University of North Carolina, Chapel Hill, NC, USA.; Lineberger Comprehensive Cancer Center, University of North Carolina, Chapel Hill, NC, USA.; Department of Medicine, University of North Carolina, Chapel Hill, NC, USA.; Department of Surgery, University of North Carolina, Chapel Hill, NC, USA.; Lineberger Comprehensive Cancer Center, University of North Carolina, Chapel Hill, NC, USA.; Department of Surgery, University of North Carolina, Chapel Hill, NC, USA. Philip_Spanheimer@med.unc.edu.; Lineberger Comprehensive Cancer Center, University of North Carolina, Chapel Hill, NC, USA. Philip_Spanheimer@med.unc.edu.; Department of Genetics, University of North Carolina, Chapel Hill, NC, USA. Philip_Spanheimer@med.unc.edu.",False
40683683,Phenotypic assessment of dendritic cell maturation by cost-effective custom ELISA assays.,Methods in cell biology,2025,Peng Liu; Yuhong Pan; Misha Mao; Guido Kroemer; Oliver Kepp; Liwei Zhao,"Metabolomics and Cell Biology Platforms, Gustave Roussy Cancer Center, Université Paris Saclay, Villejuif, France; Centre de Recherche des Cordeliers, Equipe labellisée par la Ligue contre le cancer, Université Paris Cité, Sorbonne Université, Inserm U1138, Institut Universitaire de France, Paris, France.; Metabolomics and Cell Biology Platforms, Gustave Roussy Cancer Center, Université Paris Saclay, Villejuif, France; Centre de Recherche des Cordeliers, Equipe labellisée par la Ligue contre le cancer, Université Paris Cité, Sorbonne Université, Inserm U1138, Institut Universitaire de France, Paris, France.; Metabolomics and Cell Biology Platforms, Gustave Roussy Cancer Center, Université Paris Saclay, Villejuif, France; Centre de Recherche des Cordeliers, Equipe labellisée par la Ligue contre le cancer, Université Paris Cité, Sorbonne Université, Inserm U1138, Institut Universitaire de France, Paris, France; Department of Breast Surgery, Zhejiang Provincial People's Hospital, Hangzhou, P.R. China.; Metabolomics and Cell Biology Platforms, Gustave Roussy Cancer Center, Université Paris Saclay, Villejuif, France; Centre de Recherche des Cordeliers, Equipe labellisée par la Ligue contre le cancer, Université Paris Cité, Sorbonne Université, Inserm U1138, Institut Universitaire de France, Paris, France; Institut du Cancer Paris CARPEM, Department of Biology, APHP, Hôpital Européen Georges Pompidou, Paris, France. Electronic address: kroemer@orange.fr.; Metabolomics and Cell Biology Platforms, Gustave Roussy Cancer Center, Université Paris Saclay, Villejuif, France; Centre de Recherche des Cordeliers, Equipe labellisée par la Ligue contre le cancer, Université Paris Cité, Sorbonne Université, Inserm U1138, Institut Universitaire de France, Paris, France. Electronic address: captain.olsen@gmail.com.; Metabolomics and Cell Biology Platforms, Gustave Roussy Cancer Center, Université Paris Saclay, Villejuif, France; Centre de Recherche des Cordeliers, Equipe labellisée par la Ligue contre le cancer, Université Paris Cité, Sorbonne Université, Inserm U1138, Institut Universitaire de France, Paris, France. Electronic address: liweizhaol@gmail.com.",False
40683100,Development of a novel multi-epitope vaccine against triple-negative breast cancer targeting A-kinase anchoring protein 3 using bioinformatics.,Computers in biology and medicine,2025,Zahrotun Nafiah; Navista Sri Octa Ujiantari; Badra Sanditya Rattyananda; Setyowati Triastuti Utami; Ratna Surya Alwi; Adam Hermawan,"Laboratory of Macromolecular Engineering, Department of Pharmaceutical Chemistry, Faculty of Pharmacy, Universitas Gadjah Mada Sekip Utara II, 55281, Yogyakarta, Indonesia.; Laboratory of Medicinal Chemistry, Department of Pharmaceutical Chemistry, Faculty of Pharmacy, Universitas Gadjah Mada, Sekip Utara II, 55281, Yogyakarta, Indonesia.; Research Centre for Computation, Research Organization for Electronics and Informatics, National Research and Innovation Agency (BRIN), Jl. Tamansari 71, Bandung City, 40132, Indonesia; Doctoral Program of Computational Science, Division of Mathematical & Physical Sciences, Graduate School of Science & Technology, Kanazawa University, Kakuma, Kanazawa, Ishikawa, 920-1192, Japan.; Laboratory of Macromolecular Engineering, Department of Pharmaceutical Chemistry, Faculty of Pharmacy, Universitas Gadjah Mada Sekip Utara II, 55281, Yogyakarta, Indonesia.; Research Centre for Computing, National Research and Innovation Agency (BRIN), Jl. Raya Jakarta-Bogor KM 46 Cibinong, 16911, Indonesia.; Laboratory of Macromolecular Engineering, Department of Pharmaceutical Chemistry, Faculty of Pharmacy, Universitas Gadjah Mada Sekip Utara II, 55281, Yogyakarta, Indonesia; Laboratory of Advanced Pharmaceutical Sciences, Faculty of Pharmacy, Universitas Gadjah Mada, Sekip Utara II, 55281, Yogyakarta, Indonesia. Electronic address: adam_apt@ugm.ac.id.",False
40683070,In-depth review of breast cancer and inflammation pre-and post-treatment strategies with conventional and novel Steroid agents.,Advances in biological regulation,2025,Panneerselvam Theivendren; Punitha Narayanasamy; Kumarappan Chidamabaram; Sangeetha Menon; Josephin Arockia Dhivya Antony Sahayaraj; Natarajan Kiruthiga; Balaji Pandiyan,"Department of Pharmaceutical Chemistry & Analysis, School of Pharmaceutical Sciences, Vels Institute of Science, Technology & Advanced Studies, Pallavaram, Chennai, Tamil Nadu, 600117, India. Electronic address: tpsphc@gmail.com.; Department of Physics, St. Joseph's College of Engineering, OMR, Chennai, Tamil Nadu, 600119, India.; Department of Pharmacology, College of Pharmacy, King Khalid University, Abha, 61421, Asir Province, Saudi Arabia.; Department of Life Sciences, Kristu Jayanti College Autonomous, Bengaluru, Karnataka, 560077, India.; Department of Biomedical Engineering, Vels Institute of Science, Technology & Advanced Studies, Pallavaram, Chennai, Tamil Nadu, 600117, India.; Department of Pharmaceutical Chemistry, KMCH College of Pharmacy, Kalappatti Road, Coimbatore, Tamil Nadu, 641048, India.; Department of Pharmacology, School of Pharmaceutical Sciences, Vels Institute of Science, Technology & Advanced Studies, Pallavaram, Chennai, Tamil Nadu, 600117, India.",False
